"user_id","discounted_booking_rate","avg_dist_flown","flight_to_hotel_booking_ratio","checked_bags_ratio","booking_count","booking_rate","active_days","avg_page_clicks","avg_bags","cancellation_rate","num_flight_booked","num_hotel_booked","avg_num_seats","total_checked_bags","travel_lead_time","avg_cancel_lead_time","total_dist_flown","avg_dist_flown_incl","avg_hotel_stay","avg_hotel_rooms","avg_trip_duration","avg_session_duration","num_flights_discount_applied","num_hotel_discount_applied","num_flights_discount_offered","num_hotel_discount_offered","total_hotel_discount_charges","total_flight_discount_charges","customer_age","gender","married","has_children","home_city","home_country","home_airport","num_trips","num_sessions","user_start_date","user_end_date","total_page_clicks","avg_session_duration_seconds","num_of_cancellation","num_of_flights_discount","num_of_hotel_discount","total_flight_charges","total_hotel_charges","total_sales","age_group","avg_total_sales","customer_value_per_trip","customer_value_per_session","avg_cust_lifespan","hotel_discount_proportion","flight_discount_proportion","avg_flight_discount_charges","avg_hotel_discount_charges","total_discount_proportion","avg_dollar_saved","avg_dollar_saved_per_km","customer_lifetime_value","scaled_ads","bargain_hunter_index","perks_offered"
"316527","0","1940.6800000000000000","1","0","4","0.50","172","17.38","0.25","0.00","4","4","1","1","8.25","","7762.72","970.34","3","1","4","00:02:10","0","1","1","0","11.70","0.00","43","F","true","true","winnipeg","canada","YWG","4","8","2023-01-09","2023-07-01","139","130.000","0","1","1","2436.64","5658.30","8094.940","Middle Aged","8094.94","2023.74","1011.87","1.12","0.13","0.13","0.15","0.05","0.25","0","0","2266.59","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"317688","0","1634.6875000000000000","1","0","4","0.50","184","16.63","0.50","0.00","4","4","1","2","9.00","","6538.75","817.34","2","1","2","00:02:04","0","1","2","0","5.10","0.00","42","F","false","true","indianapolis","usa","IND","4","8","2023-01-08","2023-07-11","133","124.000","0","2","1","1238.74","1172.90","2411.640","Middle Aged","2411.64","602.91","301.46","1.12","0.13","0.25","0.25","0.05","0.38","0","0","675.26","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"322867","0","920.0000000000000000","1","1","1","0.13","171","10.25","1.00","0.00","1","1","1","1","7.00","","920.00","115.00","7","1","8","00:01:17","0","0","2","2","0.0","0.00","48","F","false","false","mobile","usa","BFM","1","8","2023-01-17","2023-07-08","82","77.000","0","2","2","173.04","1323.00","1496.040","Middle Aged","1496.04","1496.04","187.01","1.07","0.25","0.25","0.13","0.10","0.50","0","0","1600.76","0.000","0.0000","Extended Booking Flexibility Options"
"324191","0","176.2700000000000000","1","0","2","0.25","135","10.75","0.50","0.00","2","2","2","1","10.50","","352.54","44.07","5","2","6","00:01:20.125","0","0","2","1","0.00","0.00","41","F","false","false","san diego","usa","SAN","2","8","2023-01-11","2023-05-26","86","80.125","0","2","1","170.21","1610.00","1780.210","Middle Aged","1780.21","890.11","222.53","1.11","0.13","0.25","0.10","0.15","0.38","0","0","988.02","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"328590","1","4903.9033333333333333","1","0","3","0.38","167","47.88","0.33","0.33","3","2","2","1","6.50","3.00","14711.71","1838.96","3","1","3","00:18:05.5","1","3","1","0","348.75","0.00","57","F","false","false","san diego","usa","NZY","3","8","2023-01-16","2023-07-03","383","1085.500","1","2","3","6858.67","2596.25","9454.920","Middle Aged","9454.92","3151.64","1181.87","1.08","0.38","0.25","0.10","0.15","0.63","0","0","3403.77","0.000","0.0000","Access to Special Booking Discounts"
"330764","1","1368.5500000000000000","0","2","3","0.38","160","46.88","0.67","0.33","1","2","2","2","6.50","1.00","1368.55","171.07","3","1","1","00:17:41.125","1","2","0","0","0.00","0.00","40","F","false","false","detroit","usa","DET","3","8","2023-01-07","2023-06-16","375","1061.125","1","1","2","2253.12","1094.00","3347.120","Middle Aged","3347.12","1115.71","418.39","1.13","0.25","0.13","0","0.05","0.38","0","0","1260.75","0.000","0.0000","Access to Special Booking Discounts"
"330893","0","1603.3533333333333333","1","0","3","0.38","165","16.63","0.67","0.00","3","3","1","2","6.33","","4810.06","601.26","2","1","3","00:02:04","0","0","0","1","0.00","0.00","45","F","true","true","oklahoma city","usa","OKC","3","8","2023-01-16","2023-06-30","133","124.000","0","0","1","861.61","750.00","1611.610","Middle Aged","1611.61","537.20","201.45","1.08","0.13","0.00","0","0.05","0.13","0","0","580.18","0.000","0.0000","Additional Free Checked Baggage Allowance"
"331039","3","6384.4500000000000000","1","6","1","0.13","95","24.75","6.00","1.00","1","1","8","6","243.50","235.00","6384.45","798.06","16","4","10","00:10:10.045213","1","2","1","1","334.40","0.00","46","F","true","true","london","canada","YXU","1","8","2023-01-17","2023-04-23","198","610.045","1","2","3","18326.96","6353.60","24680.560","Middle Aged","24680.56","24680.56","3085.07","1.07","0.38","0.25","0.10","0.08","0.63","0","0","26408.20","0.000","0.0000","Access to Special Booking Discounts"
"334787","0","1377.9600000000000000","1","0","3","0.38","179","14.88","0.67","0.00","3","3","1","2","5.67","","4133.88","516.73","2","1","3","00:01:50.875","1","0","1","0","0","8.72","54","F","false","false","minneapolis","usa","MSP","3","8","2023-01-08","2023-07-07","119","110.875","0","2","0","749.45","864.00","1613.448","Middle Aged","1613.45","537.82","201.68","1.12","0.00","0.25","0.05","0","0.25","8.72","0.002","602.36","0.015","0.0002","Additional Free Checked Baggage Allowance"
"337227","0","0","0","0","0","0.00","85","10.38","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:17","0","0","0","1","0.00","0.00","36","F","true","false","santa ana","usa","SNA","0","8","2023-01-25","2023-04-20","83","77.000","0","0","1","0.00","0.00","0.000","Middle Aged","0.00","","0.00","1.03","0.13","0.00","0","0.05","0.13","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"338086","0","2658.5550000000000000","1","0","2","0.25","157","17.13","0.50","0.00","2","2","1","1","7.50","","5317.11","664.64","2","1","2","00:02:08.5","0","1","1","0","10.0","0.00","42","F","false","true","washington","usa","IAD","2","8","2023-01-14","2023-06-21","137","128.500","0","1","1","981.69","192.00","1173.690","Middle Aged","1173.69","586.85","146.71","1.09","0.13","0.13","0.30","0.20","0.25","0","0","639.67","0.000","0.0000","Extended Booking Flexibility Options"
"340166","0","0","0","0","1","0.13","160","11.00","0","0.00","0","1","0","0","","","0.00","0.00","2","1","0","00:01:21.625","0","0","1","1","0.0","0.00","52","M","true","true","san francisco","usa","SFO","1","8","2023-01-10","2023-06-20","88","81.625","0","1","1","0.00","474.00","474.000","Middle Aged","474.00","474.00","59.25","1.11","0.13","0.13","0.10","0.10","0.25","0","0","526.14","0.000","0.0000","Extended Booking Flexibility Options"
"343928","0","11233.1000000000000000","2","0","2","0.25","182","15.25","0.50","0.00","2","1","2","1","171.00","","22466.20","2808.28","2","1","8","00:01:52.75","1","0","1","1","0.0","2043.76","66","F","true","false","el paso","usa","BIF","2","8","2023-01-18","2023-07-19","122","112.750","0","2","1","8616.26","348.00","8964.260","Senior Citizen","8964.26","4482.13","1120.53","1.07","0.13","0.25","0.30","0.10","0.38","1021.88","0.045","4795.88","0.336","0.0252","Extended Cancellation Window at No Additional Cost"
"347778","0","2557.1700000000000000","1","1","5","0.56","142","18.00","1.00","0.00","5","4","2","5","6.40","","12785.85","1420.65","2","1","3","00:02:13.333333","0","0","2","0","0","0.00","51","F","false","false","las vegas","usa","LSV","5","9","2023-01-31","2023-06-23","162","133.333","0","2","0","12436.29","4474.00","16910.290","Middle Aged","16910.29","3382.06","1878.92","0.99","0.00","0.22","0.15","0","0.22","0","0","3348.24","0.000","0.0000","Priority Check-in and Boarding Privilege"
"348817","0","2522.8666666666666667","0","0","4","0.50","143","15.63","0.50","0.00","3","4","1","2","6.00","","7568.60","946.08","2","1","3","00:01:56","0","0","1","0","0","0.00","30","F","false","false","calgary","canada","YYC","4","8","2023-01-10","2023-06-03","125","116.000","0","1","0","1374.62","2622.00","3996.620","Young Aged","3996.62","999.16","499.58","1.11","0.00","0.13","0.05","0","0.13","0","0","1109.07","0.000","0.0000","Priority Check-in and Boarding Privilege"
"348863","0","0","0","0","0","0.00","166","10.13","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:14.625","0","0","0","1","0.0","0.00","68","F","true","false","san antonio","usa","SKF","0","8","2023-01-04","2023-06-19","81","74.625","0","0","1","0.00","0.00","0.000","Senior Citizen","0.00","","0.00","1.14","0.13","0.00","0","0.10","0.13","0","0","","0.000","0.0000","Extended Booking Flexibility Options"
"349132","0","1082.5050000000000000","0","0","3","0.33","185","14.78","0.33","0.00","2","3","1","1","7.50","","2165.01","240.56","5","2","4","00:01:50.333333","0","1","0","0","193.9","0.00","50","F","false","false","cincinnati","usa","CVG","3","9","2023-01-04","2023-07-08","133","110.333","0","0","1","1710.46","3516.10","5226.560","Middle Aged","5226.56","1742.19","580.73","1.14","0.11","0.00","0","0.10","0.11","0","0","1986.10","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"350648","2","2530.7400000000000000","1","0","1","0.13","173","36.88","0.00","1.00","1","1","2","0","4.50","1.00","2530.74","316.34","6","2","4","00:13:27.186962","1","1","2","1","0.0","0.00","19","F","false","false","lincoln","usa","LNK","1","8","2023-01-16","2023-07-08","295","807.187","1","3","2","424.36","1110.00","1534.360","Student","1534.36","1534.36","191.80","1.08","0.25","0.38","0.18","0.10","0.63","0","0","1657.11","0.000","0.0000","Access to Special Booking Discounts"
"353271","0","1177.3200000000000000","1","0","1","0.13","178","10.50","0.00","0.00","1","1","2","0","6.00","","1177.32","147.16","1","2","1","00:01:18.875","0","0","1","1","0.00","0.00","28","F","false","true","milwaukee","usa","MKE","1","8","2023-01-10","2023-07-08","84","78.875","0","1","1","816.80","272.00","1088.800","Young Aged","1088.80","1088.80","136.10","1.11","0.13","0.13","0.15","0.15","0.25","0","0","1208.57","0.000","0.0000","Extended Booking Flexibility Options"
"353694","0","1336.3250000000000000","1","0","2","0.25","171","12.50","0.50","0.00","2","2","2","1","8.00","","2672.65","334.08","5","2","6","00:01:32.5","0","0","3","0","0","0.00","41","F","false","true","new york","usa","LGA","2","8","2023-01-15","2023-07-05","100","92.500","0","3","0","713.52","1634.00","2347.520","Middle Aged","2347.52","1173.76","293.44","1.08","0.00","0.38","0.08","0","0.38","0","0","1267.66","0.000","0.0000","Extended Booking Flexibility Options"
"354050","0","2093.0940000000000000","1","0","5","0.63","158","21.50","0.20","0.00","5","5","1","1","8.60","","10465.47","1308.18","2","1","3","00:02:39.125","1","1","0","0","59.40","29.10","51","F","false","false","detroit","usa","DET","5","8","2023-01-27","2023-07-04","172","159.125","0","1","1","2599.88","2512.60","5112.476","Middle Aged","5112.48","1022.50","639.06","1.02","0.13","0.13","0.05","0.05","0.25","29.10","0.003","1042.95","0.022","0.0001","Priority Check-in and Boarding Privilege"
"354260","0","3215.7350000000000000","2","1","2","0.25","80","14.50","1.00","0.00","2","1","1","2","11.50","","6431.47","803.93","1","1","2","00:01:47.875","0","0","2","0","0","0.00","51","F","false","false","providence","usa","PVD","2","8","2023-01-13","2023-04-03","116","107.875","0","2","0","1165.01","520.00","1685.010","Middle Aged","1685.01","842.51","210.63","1.09","0.00","0.25","0.15","0","0.25","0","0","918.34","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"354311","0","3238.7150000000000000","2","0","2","0.25","93","12.25","0.50","0.00","2","1","1","1","7.50","","6477.43","809.68","2","1","2","00:01:32","0","0","1","0","0","0.00","47","F","true","false","tucson","usa","DMA","2","8","2023-01-08","2023-04-12","98","92.000","0","1","0","1072.89","291.00","1363.890","Middle Aged","1363.89","681.95","170.49","1.12","0.00","0.13","0.10","0","0.13","0","0","763.78","0.000","0.0000","Free Meal Included With Hotel Booking"
"354950","0","2618.4600000000000000","1","1","1","0.13","140","12.50","1.00","0.00","1","1","1","1","5.00","","2618.46","327.31","6","1","7","00:01:34.125","0","0","0","1","0.0","0.00","55","M","true","false","amarillo","usa","AMA","1","8","2023-01-25","2023-06-14","100","94.125","0","0","1","460.54","762.00","1222.540","Middle Aged","1222.54","1222.54","152.82","1.03","0.13","0.00","0","0.10","0.13","0","0","1259.22","0.000","0.0000","Free Meal Included With Hotel Booking"
"356046","0","1782.9350000000000000","1","0","2","0.25","161","12.63","0.00","0.00","2","2","2","0","9.00","","3565.87","445.73","2","2","3","00:01:34","0","0","1","1","0.00","0.00","36","F","false","false","ottawa","canada","YOW","2","8","2023-01-20","2023-06-30","101","94.000","0","1","1","942.11","705.00","1647.110","Middle Aged","1647.11","823.56","205.89","1.06","0.13","0.13","0.15","0.05","0.25","0","0","872.97","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"357737","0","3243.9275000000000000","0","0","5","0.63","167","52.38","0.40","0.20","4","5","1","2","7.20","6.00","12975.71","1621.96","4","1","4","00:18:21.125","1","3","0","1","76.90","0.00","43","F","true","true","san diego","usa","SAN","5","8","2023-01-10","2023-06-26","419","1101.125","1","1","4","2176.90","3236.10","5413.000","Middle Aged","5413.00","1082.60","676.63","1.11","0.50","0.13","0","0.08","0.63","0","0","1201.69","0.000","0.0000","Priority Check-in and Boarding Privilege"
"359072","0","1401.5200000000000000","1","0","3","0.38","112","39.75","0.33","0.33","3","3","1","1","9.00","9.00","4204.56","525.57","3","1","3","00:16:23.723602","1","1","2","0","0","0.00","53","F","true","true","montreal","canada","YUL","3","8","2023-01-07","2023-04-29","318","983.724","1","3","1","790.47","933.00","1723.470","Middle Aged","1723.47","574.49","215.43","1.13","0.13","0.38","0.20","0","0.50","0","0","649.17","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"359080","0","4684.8975000000000000","2","1","4","0.50","178","15.75","1.00","0.00","4","2","1","4","77.00","","18739.59","2342.45","1","1","6","00:01:59","0","1","1","0","0.0","0.00","43","F","true","false","new york","usa","JFK","4","8","2023-01-05","2023-07-03","126","119.000","0","1","1","8924.91","1383.00","10307.910","Middle Aged","10307.91","2576.98","1288.49","1.14","0.13","0.13","0.10","0.20","0.25","0","0","2937.76","0.000","0.0000","Priority Check-in and Boarding Privilege"
"359653","0","2138.4000000000000000","1","1","2","0.25","179","15.88","1.00","0.00","2","2","1","2","7.00","","4276.80","534.60","2","1","3","00:01:58","0","1","1","1","54.80","0.00","57","M","false","false","victoria","canada","YYJ","2","8","2023-01-08","2023-07-07","127","118.000","0","1","2","784.33","649.20","1433.530","Middle Aged","1433.53","716.77","179.19","1.12","0.25","0.13","0.25","0.08","0.38","0","0","802.78","0.000","0.0000","Extended Booking Flexibility Options"
"361459","0","2403.5400000000000000","1","1","1","0.13","113","7.38","1.00","0.00","1","1","1","1","7.00","","2403.54","300.44","1","1","3","00:00:56","0","0","0","2","0.00","0.00","43","F","true","true","houston","usa","EFD","1","8","2023-01-09","2023-05-03","59","56.000","0","0","2","393.91","165.00","558.910","Middle Aged","558.91","558.91","69.86","1.12","0.25","0.00","0","0.13","0.25","0","0","625.98","0.000","0.0000","10% Discount on Next Confirmed Booking"
"361759","0","2133.3075000000000000","1","0","4","0.44","151","15.44","0.50","0.00","4","3","1","2","8.75","","8533.23","948.14","1","1","2","00:01:53.888889","0","1","3","1","6.30","0.00","54","F","true","false","winnipeg","canada","YWG","4","9","2023-01-06","2023-06-06","139","113.889","0","3","2","1660.59","295.70","1956.290","Middle Aged","1956.29","489.07","217.37","1.13","0.22","0.33","0.15","0.08","0.56","0","0","552.65","0.000","0.0000","Priority Check-in and Boarding Privilege"
"363535","1","2378.1466666666666667","1","1","3","0.38","153","31.00","1.00","0.33","3","3","2","3","6.50","3.00","7134.44","891.81","4","2","3","00:14:11.593559","2","1","2","0","0","96.97","32","F","false","false","charlotte","usa","CLT","3","8","2023-01-07","2023-06-09","248","851.594","1","4","1","1716.02","2239.00","3955.022","Young Aged","3955.02","1318.34","494.38","1.13","0.13","0.50","0.18","0","0.63","48.48","0.007","1489.72","0.052","0.0047","Access to Special Booking Discounts"
"365825","1","383.0500000000000000","0","1","2","0.25","159","44.38","0.50","0.50","1","2","1","1","7.00","","383.05","47.88","9","3","12","00:17:22.75","1","1","1","0","0","0.00","46","F","false","false","los angeles","usa","LAX","2","8","2023-01-04","2023-06-12","355","1042.750","1","2","1","64.63","4518.00","4582.630","Middle Aged","4582.63","2291.32","572.83","1.14","0.13","0.25","0.10","0","0.38","0","0","2612.10","0.000","0.0000","Access to Special Booking Discounts"
"371201","0","1060.9500000000000000","0","3","1","0.13","99","13.13","3.00","0.00","1","0","1","3","9.00","","1060.95","132.62","0","0","9","00:01:37.125","0","0","1","1","0.00","0.00","29","M","false","true","new york","usa","JFK","1","8","2023-01-10","2023-04-19","105","97.125","0","1","1","199.47","0.00","199.470","Young Aged","199.47","199.47","24.93","1.11","0.13","0.13","0.40","0.05","0.25","0","0","221.41","0.000","0.0000","10% Discount on Next Confirmed Booking"
"372970","0","4048.0900000000000000","1","0","2","0.25","115","12.50","0.50","0.00","2","2","1","1","7.00","","8096.18","1012.02","1","1","2","00:01:34.625","0","0","2","2","0.0","0.00","35","F","false","false","charlotte","usa","CLT","2","8","2023-01-26","2023-05-22","100","94.625","0","2","2","1293.30","408.00","1701.300","Middle Aged","1701.30","850.65","212.66","1.02","0.25","0.25","0.13","0.15","0.50","0","0","867.66","0.000","0.0000","10% Discount on Next Confirmed Booking"
"373489","1","20504.140000000000","1","3","1","0.11","142","13.11","3.00","0.00","1","1","4","3","224.00","","20504.14","2278.24","12","2","13","00:01:36.444444","1","0","2","4","0.00","7451.31","39","F","true","true","wichita","usa","ICT","1","9","2023-02-08","2023-06-30","118","96.444","0","3","4","22353.93","1224.00","23577.930","Middle Aged","23577.93","23577.93","2619.77","0.95","0.44","0.33","0.22","0.13","0.78","1862.83","0.091","22399.03","0.679","0.0493","Access to Special Booking Discounts"
